batsmen,bowler,delivery,0s,1s,2s,3s,4s,5s,6s
Dinesh Karthik,Ravichandran Ashwin,6,1,1,1,0,1,0,1
Dinesh Karthik,Ravindra Jadeja,4,1,1,1,0,1,0,1
Dinesh Karthik,Ravindra Jadeja,5,1,1,1,0,1,0,1
Dinesh Karthik,Ravindra Jadeja,6,1,1,1,0,1,0,1
Dinesh Karthik,Shakib Al Hasan,1,1,2,1,0,1,0,1
Dinesh Karthik,Shakib Al Hasan,3,1,1,1,0,1,0,1
Dinesh Karthik,Shakib Al Hasan,6,2,1,1,0,1,0,1
Dinesh Karthik,Shakib Al Hasan,7,2,1,1,0,1,0,1
Dinesh Karthik,Shane Watson,2,2,1,1,0,1,0,1
Dinesh Karthik,Shane Watson,3,1,1,1,0,1,0,1
Dinesh Karthik,Shane Watson,4,1,1,1,0,1,0,1
Dinesh Karthik,Shane Watson,5,1,1,1,0,1,0,1
Dinesh Karthik,Shane Watson,6,1,1,1,0,1,0,1
Dinesh Karthik,Shardul Thakur,2,1,1,1,0,1,0,1
Dinesh Karthik,Shardul Thakur,3,1,1,1,0,1,0,1
Dinesh Karthik,Shardul Thakur,4,1,1,1,0,1,0,1
Dinesh Karthik,Shardul Thakur,6,1,1,1,0,1,0,1
Dinesh Karthik,Shreyas Gopal,1,1,2,1,0,1,0,1
Dinesh Karthik,Shreyas Gopal,2,1,1,1,0,1,0,1
Dinesh Karthik,Shreyas Gopal,3,2,1,1,0,1,0,1
Dinesh Karthik,Shreyas Gopal,4,2,2,1,0,1,0,1
Dinesh Karthik,Shreyas Gopal,5,1,2,1,0,1,0,1
Dinesh Karthik,Shreyas Gopal,6,1,2,1,0,1,0,1
Dinesh Karthik,Siddarth Kaul,1,1,1,1,0,1,0,1
Dinesh Karthik,Siddarth Kaul,2,1,1,1,0,1,0,1
Dinesh Karthik,Siddarth Kaul,3,2,1,1,0,1,0,1
Dinesh Karthik,Siddarth Kaul,4,2,2,1,0,1,0,1
Dinesh Karthik,Siddarth Kaul,5,2,1,1,0,1,0,1
Dinesh Karthik,Siddarth Kaul,6,1,2,1,0,1,0,1
Dinesh Karthik,Tim Southee,3,1,2,1,0,1,0,1
Dinesh Karthik,Tim Southee,4,1,2,1,0,1,0,1
Dinesh Karthik,Tim Southee,5,1,1,1,0,1,0,1
Dinesh Karthik,Umesh Yadav,3,1,1,1,0,1,0,1
Dinesh Karthik,Umesh Yadav,5,1,1,1,0,1,0,1
Dinesh Karthik,Umesh Yadav,6,1,1,1,0,1,0,1
Dinesh Karthik,Vijay Shankar,1,1,1,1,0,1,0,1
Dinesh Karthik,Vijay Shankar,2,1,1,1,0,1,0,1
Dinesh Karthik,Vijay Shankar,4,1,1,1,0,1,0,1
Dinesh Karthik,Vijay Shankar,5,1,2,1,0,1,0,1
Dinesh Karthik,Washington Sundar,1,1,2,1,0,1,0,1
Dinesh Karthik,Washington Sundar,5,1,1,1,0,1,0,1
Dinesh Karthik,Washington Sundar,6,1,1,1,0,1,0,1
Dinesh Karthik,Yuvraj Singh,1,1,1,1,0,1,0,1
Dinesh Karthik,Yuvraj Singh,2,1,1,1,0,1,0,1
Dinesh Karthik,Yuvraj Singh,5,1,1,1,0,1,0,1
Dinesh Karthik,Yuzvendra Chahal,1,1,1,1,0,1,0,1
Dinesh Karthik,Yuzvendra Chahal,2,1,1,1,0,1,0,1
Dinesh Karthik,Yuzvendra Chahal,3,1,1,1,0,1,0,1
Dinesh Karthik,Yuzvendra Chahal,4,1,1,1,0,1,0,1
Dinesh Karthik,Yuzvendra Chahal,5,2,1,1,0,1,0,1
Dinesh Karthik,Yuzvendra Chahal,6,1,1,1,0,1,0,1
Dinesh Karthik,Yuzvendra Chahal,7,1,1,1,0,1,0,1
Dwayne Bravo,Ben Laughlin,2,1,0,0,0,0,0,0
Dwayne Bravo,Ben Laughlin,3,1,1,0,0,1,0,0
Dwayne Bravo,Ben Laughlin,4,1,1,1,0,1,0,0
Dwayne Bravo,Ben Laughlin,5,1,1,1,0,1,0,0
Dwayne Bravo,Ben Laughlin,6,1,2,1,0,1,0,0
Dwayne Bravo,Ben Stokes,1,1,2,1,0,1,0,0
Dwayne Bravo,Ben Stokes,2,1,1,1,0,1,0,0
Dwayne Bravo,Ben Stokes,5,1,1,1,0,1,0,0
Dwayne Bravo,Ben Stokes,6,1,1,1,0,1,0,0
Dwayne Bravo,Carlos Brathwaite,1,1,1,1,0,1,0,0
Dwayne Bravo,Carlos Brathwaite,6,1,1,1,0,1,0,0
Dwayne Bravo,Colin de Grandhomme,1,1,2,1,0,1,0,0
Dwayne Bravo,Colin de Grandhomme,3,2,1,1,0,1,0,0
Dwayne Bravo,Colin de Grandhomme,4,2,1,1,0,1,0,0
Dwayne Bravo,Colin de Grandhomme,5,1,2,1,0,1,0,0
Dwayne Bravo,Colin de Grandhomme,6,1,1,1,0,1,0,0
Dwayne Bravo,Corey Anderson,1,1,1,1,0,1,0,0
Dwayne Bravo,Corey Anderson,2,1,1,1,0,1,0,1
Dwayne Bravo,Corey Anderson,3,1,1,1,0,1,0,1
Dwayne Bravo,Corey Anderson,7,1,1,1,0,1,0,1
Dwayne Bravo,Hardik Pandya,1,1,1,1,0,1,0,1
Dwayne Bravo,Hardik Pandya,7,1,1,1,0,1,0,1
Dwayne Bravo,Hardik Pandya,8,1,1,1,0,1,0,1
Dwayne Bravo,Harshal Patel,4,1,1,1,0,1,0,1
Dwayne Bravo,Jasprit Bumrah,1,1,1,1,0,1,0,2
Dwayne Bravo,Jasprit Bumrah,2,1,1,1,0,1,0,1
Dwayne Bravo,Jasprit Bumrah,3,1,1,1,0,1,0,1
Dwayne Bravo,Jasprit Bumrah,4,1,1,1,0,1,0,1
Dwayne Bravo,Jasprit Bumrah,5,1,1,1,0,1,0,1
Dwayne Bravo,Jasprit Bumrah,6,1,1,1,0,1,0,1
Dwayne Bravo,Jaydev Unadkat,1,1,1,1,0,1,0,1
Dwayne Bravo,Jaydev Unadkat,3,1,1,1,0,1,0,1
Dwayne Bravo,Jaydev Unadkat,4,1,1,1,0,1,0,1
Dwayne Bravo,Jaydev Unadkat,5,1,1,1,0,1,0,1
Dwayne Bravo,Mayank Markande,1,1,1,1,0,1,0,1
Dwayne Bravo,Mayank Markande,2,1,1,1,0,1,0,1
Dwayne Bravo,Mayank Markande,4,1,1,1,0,1,0,1
Dwayne Bravo,Mayank Markande,5,1,1,1,0,1,0,1
Dwayne Bravo,Mitchell McClenaghan,1,1,1,1,0,1,0,1
Dwayne Bravo,Mitchell McClenaghan,2,1,1,1,0,1,0,1
Dwayne Bravo,Mitchell McClenaghan,3,1,1,1,0,1,0,1
Dwayne Bravo,Mitchell McClenaghan,4,1,1,1,0,1,0,1
Dwayne Bravo,Mitchell McClenaghan,5,1,1,1,0,1,0,1
Dwayne Bravo,Mitchell McClenaghan,6,1,1,1,0,1,0,1
Dwayne Bravo,Mitchell McClenaghan,7,1,1,1,0,1,0,1
Dwayne Bravo,Mohammed Siraj,1,1,1,1,0,1,0,1
Dwayne Bravo,Mohammed Siraj,2,1,1,1,0,1,0,1
Dwayne Bravo,Mohammed Siraj,4,1,1,1,0,1,0,1
Dwayne Bravo,Mohit Sharma,1,1,1,1,0,1,0,1
Dwayne Bravo,Murugan Ashwin,1,1,1,1,0,1,0,1
Dwayne Bravo,Murugan Ashwin,2,1,1,1,0,1,0,1
Dwayne Bravo,Murugan Ashwin,3,1,1,1,0,1,0,1
Dwayne Bravo,Murugan Ashwin,4,1,1,1,0,1,0,1
Dwayne Bravo,Mustafizur Rahman,1,1,1,1,0,1,0,1
Dwayne Bravo,Mustafizur Rahman,4,1,1,1,0,1,0,1
Dwayne Bravo,Mustafizur Rahman,5,1,1,1,0,1,0,1
Dwayne Bravo,R Vinay Kumar,2,1,1,1,0,1,0,1
Dwayne Bravo,R Vinay Kumar,3,1,1,1,0,1,0,1
Dwayne Bravo,R Vinay Kumar,6,1,1,1,0,1,0,1
Dwayne Bravo,Rashid Khan,2,1,1,1,0,1,0,1
Dwayne Bravo,Rashid Khan,5,2,1,1,0,1,0,1
Dwayne Bravo,Rashid Khan,6,2,2,1,0,1,0,1
Dwayne Bravo,Sam Curran,6,2,1,1,0,1,0,1
Dwayne Bravo,Shakib Al Hasan,1,2,1,1,0,1,0,1
Dwayne Bravo,Shakib Al Hasan,2,1,1,1,0,1,0,1
Dwayne Bravo,Shakib Al Hasan,3,1,1,1,0,1,0,1
Dwayne Bravo,Shakib Al Hasan,5,1,1,1,0,1,0,1
Dwayne Bravo,Shreyas Gopal,2,1,1,1,0,1,0,1
Dwayne Bravo,Shreyas Gopal,3,1,1,1,0,1,0,1
Dwayne Bravo,Trent Boult,2,1,1,1,0,1,0,1
Dwayne Bravo,Yuzvendra Chahal,8,1,1,1,0,1,0,1
Evin Lewis,Amit Mishra,1,1,0,0,0,0,0,0
Evin Lewis,Amit Mishra,2,1,0,0,0,0,0,0
Evin Lewis,Amit Mishra,3,1,1,0,0,0,0,0
Evin Lewis,Amit Mishra,5,1,1,0,0,0,0,1
Evin Lewis,Amit Mishra,6,1,1,0,0,0,0,1
Evin Lewis,Andre Russell,1,1,1,1,0,0,0,1
Evin Lewis,Andre Russell,2,1,1,1,0,0,0,1
Evin Lewis,Andrew Tye,1,1,1,1,0,0,0,1
Evin Lewis,Andrew Tye,6,1,1,1,0,0,0,1
Evin Lewis,Ankit Rajpoot,1,1,3,1,0,0,0,1
Evin Lewis,Ankit Rajpoot,2,1,1,1,0,0,0,1
Evin Lewis,Ankit Rajpoot,3,1,1,1,0,0,0,1
Evin Lewis,Ankit Rajpoot,6,1,1,1,0,0,0,1
Evin Lewis,Ben Stokes,1,1,1,1,0,1,0,1
Evin Lewis,Ben Stokes,2,2,1,1,0,1,0,1
Evin Lewis,Ben Stokes,3,2,2,1,0,1,0,1
Evin Lewis,Ben Stokes,5,2,1,1,0,1,0,1
Evin Lewis,Ben Stokes,6,1,1,1,0,1,0,1
Evin Lewis,Billy Stanlake,1,1,1,1,0,1,0,1
Evin Lewis,Billy Stanlake,2,1,1,1,0,1,0,1
Evin Lewis,Billy Stanlake,3,1,1,1,0,1,0,1
Evin Lewis,Billy Stanlake,4,1,1,1,0,1,0,1
Evin Lewis,Billy Stanlake,5,1,1,1,0,1,0,1
Evin Lewis,Billy Stanlake,6,1,1,1,0,1,0,1
Evin Lewis,Billy Stanlake,7,1,1,1,0,1,0,1
Evin Lewis,Chris Woakes,1,1,1,1,0,1,0,1
Evin Lewis,Chris Woakes,2,1,1,1,0,1,0,1
Evin Lewis,Chris Woakes,3,1,1,1,0,1,0,1
Evin Lewis,Chris Woakes,4,2,1,1,0,1,0,1
Evin Lewis,Chris Woakes,5,1,1,1,0,1,0,1
Evin Lewis,Chris Woakes,6,1,1,1,0,1,0,1
Evin Lewis,Corey Anderson,1,1,1,1,0,1,0,1
Evin Lewis,Corey Anderson,2,1,1,1,0,1,0,1
Evin Lewis,Corey Anderson,6,1,1,1,0,1,0,1
Evin Lewis,Dan Christian,1,1,1,1,0,1,0,1
Evin Lewis,Dan Christian,2,1,1,1,0,1,0,1
Evin Lewis,Dan Christian,3,1,1,1,0,1,0,1
Evin Lewis,Dan Christian,4,1,1,1,0,1,0,1
Evin Lewis,Dan Christian,5,1,1,1,0,1,0,1
Evin Lewis,Dan Christian,6,1,1,1,0,1,0,1
Evin Lewis,Deepak Chahar,1,1,1,1,0,1,0,1
Evin Lewis,Deepak Chahar,6,1,1,1,0,1,0,1
Evin Lewis,Dhawal Kulkarni,1,1,1,1,0,1,0,1
Evin Lewis,Dhawal Kulkarni,2,2,1,1,0,1,0,1
Evin Lewis,Dhawal Kulkarni,3,2,1,1,0,1,0,1
Evin Lewis,Dhawal Kulkarni,4,1,1,1,0,1,0,1
Evin Lewis,Dhawal Kulkarni,5,1,1,1,0,1,0,1
Evin Lewis,Dhawal Kulkarni,6,1,1,1,0,1,0,1
Evin Lewis,Dwayne Bravo,1,2,1,1,0,1,0,1
Evin Lewis,Dwayne Bravo,2,2,1,1,0,1,0,1
Evin Lewis,Dwayne Bravo,4,2,1,1,0,1,0,1
Evin Lewis,Dwayne Bravo,5,2,1,1,0,1,0,1
Evin Lewis,Dwayne Bravo,6,2,1,1,0,1,0,1
Evin Lewis,Dwayne Bravo,7,2,1,1,0,1,0,1
Evin Lewis,Glenn Maxwell,1,2,1,1,0,1,0,1
Evin Lewis,Glenn Maxwell,2,1,1,1,0,1,0,1
Evin Lewis,Glenn Maxwell,3,2,1,1,0,1,0,1
Evin Lewis,Glenn Maxwell,4,2,1,1,0,1,0,1
Evin Lewis,Glenn Maxwell,5,2,1,1,0,1,0,1
Evin Lewis,Glenn Maxwell,6,1,1,1,0,1,0,1
Evin Lewis,Glenn Maxwell,7,1,1,1,0,1,0,1
Evin Lewis,Harbhajan Singh,1,1,1,1,0,1,0,1
Evin Lewis,Harbhajan Singh,2,1,2,1,0,1,0,1
Evin Lewis,Harbhajan Singh,3,1,1,1,0,1,0,1
Evin Lewis,Harbhajan Singh,4,1,2,1,0,1,0,1
Evin Lewis,Harbhajan Singh,5,1,2,1,0,1,0,1
Evin Lewis,Harbhajan Singh,6,1,1,1,0,1,0,1
Evin Lewis,Harshal Patel,1,1,1,1,0,1,0,1
Evin Lewis,Harshal Patel,2,1,1,1,0,1,0,1
Evin Lewis,Harshal Patel,4,1,1,1,0,1,0,1
Evin Lewis,Harshal Patel,5,1,1,1,0,1,0,1
Evin Lewis,Harshal Patel,6,1,1,1,0,1,0,1
Evin Lewis,Imran Tahir,2,1,1,1,0,1,0,1
Evin Lewis,Imran Tahir,3,1,1,1,0,1,0,1
Evin Lewis,Imran Tahir,4,1,1,1,0,1,0,1
Evin Lewis,Imran Tahir,5,1,1,1,0,1,0,1
Evin Lewis,Imran Tahir,6,1,1,1,0,1,0,1
Evin Lewis,Imran Tahir,7,1,1,1,0,1,0,1
Evin Lewis,Jaydev Unadkat,1,1,1,1,0,1,0,1
Evin Lewis,Jaydev Unadkat,2,1,1,1,0,1,0,1
Evin Lewis,Jaydev Unadkat,5,1,1,1,0,1,0,1
Evin Lewis,Jaydev Unadkat,6,1,2,1,0,1,0,1
Evin Lewis,Jofra Archer,1,2,2,1,0,1,0,1
Evin Lewis,Jofra Archer,2,2,2,1,0,1,0,1
Evin Lewis,Jofra Archer,3,2,2,1,0,1,0,1
Evin Lewis,Jofra Archer,4,1,2,1,0,1,0,1
Evin Lewis,Jofra Archer,5,1,2,1,1,1,0,1
Evin Lewis,Krishnappa Gowtham,1,1,2,1,1,1,0,1
Evin Lewis,Krishnappa Gowtham,2,1,2,1,1,1,0,1
Evin Lewis,Krishnappa Gowtham,3,1,1,1,1,1,0,1
Evin Lewis,Krishnappa Gowtham,6,1,2,1,1,1,0,1
Evin Lewis,Krishnappa Gowtham,7,1,2,1,1,1,0,1
Evin Lewis,Kuldeep Yadav,1,1,2,1,1,1,0,1
Evin Lewis,Kuldeep Yadav,2,1,1,1,1,1,0,1
Evin Lewis,Kuldeep Yadav,3,1,1,1,1,1,0,1
Evin Lewis,Kuldeep Yadav,4,1,1,1,1,1,0,1
Evin Lewis,Kuldeep Yadav,5,1,1,1,1,1,0,1
Evin Lewis,Liam Plunkett,1,1,1,1,1,1,0,1
Evin Lewis,Liam Plunkett,2,1,1,1,1,1,0,1
Evin Lewis,Liam Plunkett,3,1,1,1,1,1,0,1
Evin Lewis,Liam Plunkett,4,1,1,1,1,1,0,1
Evin Lewis,Liam Plunkett,5,1,1,1,1,1,0,1
Evin Lewis,Liam Plunkett,7,1,1,1,1,1,0,1
Evin Lewis,Mohammad Nabi,3,1,1,1,1,1,0,1
Evin Lewis,Mohammed Siraj,1,1,1,1,1,1,0,1
Evin Lewis,Mohammed Siraj,2,1,1,1,1,1,0,1
Evin Lewis,Mohammed Siraj,3,1,1,1,1,1,0,1
Evin Lewis,Mohammed Siraj,4,1,1,1,1,1,0,1
Evin Lewis,Mohammed Siraj,5,1,1,1,1,1,1,1
Evin Lewis,Mohammed Siraj,6,1,1,1,1,1,1,1
Evin Lewis,Mohammed Siraj,7,1,1,1,1,1,1,1
Evin Lewis,Mohit Sharma,1,1,1,1,1,1,1,1
Evin Lewis,Mohit Sharma,2,1,1,1,1,1,1,1
Evin Lewis,Mohit Sharma,5,1,1,1,1,1,1,1
Evin Lewis,Mohit Sharma,6,1,1,1,1,1,1,1
Evin Lewis,Mujeeb Ur Rahman,3,1,1,1,1,1,1,1
Evin Lewis,Mujeeb Ur Rahman,4,1,1,1,1,1,1,1
Evin Lewis,Nitish Rana,1,1,1,1,1,1,1,1
Evin Lewis,Nitish Rana,2,1,1,1,1,1,1,1
Evin Lewis,Nitish Rana,3,1,1,1,1,1,1,1
Evin Lewis,Nitish Rana,4,1,1,1,1,1,1,1
Evin Lewis,Nitish Rana,5,1,1,1,1,1,1,1
Evin Lewis,Nitish Rana,6,1,1,1,1,1,1,1
Evin Lewis,Piyush Chawla,1,1,1,1,1,1,1,1
Evin Lewis,Piyush Chawla,2,1,1,1,1,1,1,1
Evin Lewis,Piyush Chawla,3,1,1,1,1,1,1,1
Evin Lewis,Piyush Chawla,4,2,1,1,1,1,1,1
Evin Lewis,Piyush Chawla,5,1,1,1,1,1,1,1
Evin Lewis,Piyush Chawla,6,1,1,1,1,1,1,1
Evin Lewis,Prasidh Krishna,2,1,1,1,1,1,1,1
Evin Lewis,Prasidh Krishna,3,1,2,1,1,1,1,1
Evin Lewis,Prasidh Krishna,4,1,2,1,1,1,1,1
Evin Lewis,Prasidh Krishna,5,1,2,1,1,1,1,1
Evin Lewis,Prasidh Krishna,6,1,1,2,1,1,1,1
Evin Lewis,Rahul Tewatia,1,1,1,2,1,1,1,1
Evin Lewis,Rahul Tewatia,2,1,1,2,1,1,1,1
Evin Lewis,Rahul Tewatia,3,1,1,2,1,1,1,1
Evin Lewis,Rahul Tewatia,4,1,1,2,1,1,1,1
Evin Lewis,Rahul Tewatia,5,1,1,2,1,1,1,1
Evin Lewis,Rahul Tewatia,6,2,1,2,1,1,1,1
Evin Lewis,Rashid Khan,6,1,1,2,1,1,1,1
Evin Lewis,Ravichandran Ashwin,1,1,1,2,1,1,1,1
Evin Lewis,Ravichandran Ashwin,2,1,1,2,1,1,1,1
Evin Lewis,Ravichandran Ashwin,3,1,1,2,1,1,1,1
Evin Lewis,Ravichandran Ashwin,4,1,1,2,1,1,1,1
Evin Lewis,Ravichandran Ashwin,5,1,1,1,1,1,1,1
Evin Lewis,Ravichandran Ashwin,6,1,2,1,1,1,1,1
Evin Lewis,Sam Curran,1,1,2,1,1,1,1,1
Evin Lewis,Sam Curran,2,1,2,1,1,1,1,1
Evin Lewis,Sam Curran,3,1,1,1,1,1,1,1
Evin Lewis,Sam Curran,6,1,1,1,1,1,1,1
Evin Lewis,Sandeep Lamichhane,5,1,1,1,1,1,1,1
Evin Lewis,Sandeep Sharma,1,1,1,1,1,1,1,1
Evin Lewis,Sandeep Sharma,2,1,1,1,1,1,1,1
Evin Lewis,Sandeep Sharma,3,2,1,1,1,1,1,1
Evin Lewis,Sandeep Sharma,4,1,1,1,1,1,1,1
Evin Lewis,Sandeep Sharma,5,3,1,1,1,1,1,1
Evin Lewis,Sandeep Sharma,6,2,1,1,1,1,1,1
Evin Lewis,Sandeep Sharma,7,1,1,1,1,1,1,1
Evin Lewis,Shahbaz Nadeem,3,1,1,1,1,1,1,1
Evin Lewis,Shahbaz Nadeem,4,1,1,1,1,1,1,1
Evin Lewis,Shahbaz Nadeem,5,1,1,1,1,1,1,1
Evin Lewis,Shahbaz Nadeem,6,2,1,1,1,1,1,1
Evin Lewis,Shahbaz Nadeem,7,1,1,1,1,1,1,1
Evin Lewis,Shane Watson,3,1,1,1,1,1,1,1
Evin Lewis,Shane Watson,5,1,1,1,1,1,1,1
Evin Lewis,Shane Watson,6,1,1,1,1,1,1,1
Evin Lewis,Shardul Thakur,1,1,2,1,1,1,1,1
Evin Lewis,Shardul Thakur,2,1,2,1,1,1,1,1
Evin Lewis,Shardul Thakur,3,1,1,1,1,1,1,1
Evin Lewis,Shardul Thakur,4,1,1,1,1,1,1,1
Evin Lewis,Shardul Thakur,5,2,1,1,1,1,1,1
Evin Lewis,Shardul Thakur,6,1,1,1,1,1,1,1
Evin Lewis,Shardul Thakur,7,1,1,1,1,1,1,1
Evin Lewis,Shreyas Gopal,1,1,1,1,1,1,1,1
Evin Lewis,Shreyas Gopal,2,1,1,1,1,1,1,1
Evin Lewis,Shreyas Gopal,3,1,1,1,1,1,1,1
Evin Lewis,Shreyas Gopal,4,1,1,1,1,1,1,1
Evin Lewis,Shreyas Gopal,6,1,2,1,1,1,1,1
Evin Lewis,Siddarth Kaul,3,1,2,1,1,1,1,1
Evin Lewis,Siddarth Kaul,4,1,2,1,1,1,1,1
Evin Lewis,Siddarth Kaul,5,1,2,1,1,1,1,1
Evin Lewis,Siddarth Kaul,6,1,2,1,1,1,1,1
Evin Lewis,Sunil Narine,1,1,1,1,1,1,1,1
Evin Lewis,Sunil Narine,4,1,1,1,1,1,1,1
Evin Lewis,Sunil Narine,5,1,1,1,1,1,1,1
Evin Lewis,Sunil Narine,6,1,1,1,1,2,1,1
Evin Lewis,Trent Boult,1,1,1,1,1,2,1,1
Evin Lewis,Trent Boult,5,1,1,1,1,1,1,1
Evin Lewis,Trent Boult,6,1,1,1,1,1,1,1
Evin Lewis,Umesh Yadav,1,1,1,1,1,1,1,1
Evin Lewis,Umesh Yadav,2,1,1,1,1,1,1,1
Evin Lewis,Umesh Yadav,3,1,1,1,1,1,1,1
Evin Lewis,Umesh Yadav,4,1,2,1,1,1,1,1
Evin Lewis,Umesh Yadav,6,1,2,1,1,1,1,1
Evin Lewis,Washington Sundar,4,1,1,1,1,1,1,1
Evin Lewis,Washington Sundar,5,1,1,1,1,1,1,1
Evin Lewis,Washington Sundar,6,1,1,1,1,2,1,1
Evin Lewis,Washington Sundar,7,1,1,1,1,2,1,1
Evin Lewis,Yuzvendra Chahal,1,1,1,1,1,2,1,1
Evin Lewis,Yuzvendra Chahal,2,1,1,1,1,2,1,1
Evin Lewis,Yuzvendra Chahal,3,1,1,1,1,2,1,1
Evin Lewis,Yuzvendra Chahal,4,1,1,1,1,2,1,2
Evin Lewis,Yuzvendra Chahal,5,1,1,1,1,2,1,2
Evin Lewis,Yuzvendra Chahal,6,1,1,1,1,2,1,2
Faf du Plessis,Amit Mishra,2,1,1,0,0,0,0,0
Faf du Plessis,Amit Mishra,3,1,1,0,0,0,0,0
Faf du Plessis,Amit Mishra,5,1,1,0,0,0,0,0
Faf du Plessis,Amit Mishra,6,1,1,1,0,0,0,0
Faf du Plessis,Ankit Rajpoot,1,1,1,1,0,0,0,0
Faf du Plessis,Ankit Rajpoot,2,3,1,1,0,0,0,0
Faf du Plessis,Ankit Rajpoot,3,2,1,1,0,0,0,0
Faf du Plessis,Ankit Rajpoot,4,1,1,1,0,1,0,0
Faf du Plessis,Ankit Rajpoot,5,2,1,1,0,1,0,0
Faf du Plessis,Ankit Rajpoot,6,1,1,1,0,1,0,0
Faf du Plessis,Avesh Khan,1,1,1,1,0,1,0,0
Faf du Plessis,Avesh Khan,2,1,1,1,0,1,0,0
Faf du Plessis,Avesh Khan,3,1,1,1,0,1,0,0
Faf du Plessis,Avesh Khan,4,1,1,1,0,1,0,0
Faf du Plessis,Avesh Khan,5,2,1,1,0,1,0,0
Faf du Plessis,Avesh Khan,6,2,1,1,0,1,0,0
Faf du Plessis,Bhuvneshwar Kumar,1,1,1,1,0,1,0,1
Faf du Plessis,Bhuvneshwar Kumar,2,1,1,1,0,1,0,1
Faf du Plessis,Bhuvneshwar Kumar,3,3,1,1,0,1,0,1
Faf du Plessis,Bhuvneshwar Kumar,4,2,1,1,0,1,0,1
Faf du Plessis,Bhuvneshwar Kumar,5,2,1,1,0,1,1,1
Faf du Plessis,Billy Stanlake,1,2,1,1,0,1,1,1
Faf du Plessis,Carlos Brathwaite,2,1,1,1,0,1,1,1
Faf du Plessis,Carlos Brathwaite,3,2,1,1,0,1,1,1
Faf du Plessis,Carlos Brathwaite,4,2,1,1,0,1,1,1
Faf du Plessis,Carlos Brathwaite,5,2,2,1,0,1,1,1
Faf du Plessis,Carlos Brathwaite,6,2,2,1,0,1,1,1
Faf du Plessis,Liam Plunkett,1,2,1,1,0,1,1,1
Faf du Plessis,Liam Plunkett,2,2,1,1,0,1,1,1
Faf du Plessis,Liam Plunkett,6,1,1,1,0,1,1,1
Faf du Plessis,Mitchell Johnson,1,1,1,1,0,1,1,1
Faf du Plessis,Mitchell Johnson,4,1,1,1,0,1,1,1
Faf du Plessis,Mitchell Johnson,5,1,1,1,0,1,1,1
Faf du Plessis,Mitchell Johnson,6,1,1,1,0,1,1,1
Faf du Plessis,Mohit Sharma,5,1,1,1,0,1,1,1
Faf du Plessis,Mohit Sharma,6,1,1,1,0,1,1,1
Faf du Plessis,Piyush Chawla,1,2,1,1,0,1,1,1
Faf du Plessis,Piyush Chawla,2,1,1,1,0,1,1,1
Faf du Plessis,Piyush Chawla,3,1,1,1,0,1,1,1
Faf du Plessis,Piyush Chawla,4,1,1,1,0,1,1,1
Faf du Plessis,Piyush Chawla,5,1,1,1,0,1,1,1
Faf du Plessis,Piyush Chawla,6,1,1,1,0,1,1,1
Faf du Plessis,Rahul Tewatia,1,1,1,1,0,1,1,1
Faf du Plessis,Rahul Tewatia,3,1,2,1,0,1,1,1
Faf du Plessis,Rahul Tewatia,5,1,2,1,0,1,1,1
Faf du Plessis,Rahul Tewatia,6,1,1,1,0,1,1,1
Faf du Plessis,Rashid Khan,1,3,1,1,0,1,1,1
Faf du Plessis,Rashid Khan,2,1,1,1,0,1,1,1
Faf du Plessis,Rashid Khan,3,1,1,1,0,1,1,1
Faf du Plessis,Rashid Khan,4,1,1,1,0,1,1,1
Faf du Plessis,Rashid Khan,5,1,1,1,0,1,1,1
Faf du Plessis,Sandeep Sharma,1,1,2,1,0,1,1,1
Faf du Plessis,Sandeep Sharma,2,1,2,1,0,1,1,1
Faf du Plessis,Sandeep Sharma,3,2,2,1,0,1,1,1
Faf du Plessis,Sandeep Sharma,4,2,1,1,0,1,1,1
Faf du Plessis,Sandeep Sharma,5,2,1,1,0,1,1,1
Faf du Plessis,Sandeep Sharma,6,1,1,1,0,1,1,1
Faf du Plessis,Shakib Al Hasan,1,1,1,1,0,1,1,1
Faf du Plessis,Shakib Al Hasan,2,1,1,1,0,1,1,1
Faf du Plessis,Shakib Al Hasan,3,1,2,1,0,1,1,1
Faf du Plessis,Shakib Al Hasan,4,1,2,1,0,1,1,1
Faf du Plessis,Shakib Al Hasan,5,1,2,1,0,1,1,1
Faf du Plessis,Shakib Al Hasan,6,1,1,1,0,1,1,1
Faf du Plessis,Shakib Al Hasan,7,1,1,1,0,1,1,1
Faf du Plessis,Shivam Mavi,4,1,1,1,0,1,1,1
Faf du Plessis,Shivam Mavi,5,1,1,1,0,1,1,1
Faf du Plessis,Siddarth Kaul,1,1,2,1,0,1,1,1
Faf du Plessis,Siddarth Kaul,2,1,2,1,0,1,1,1
Faf du Plessis,Siddarth Kaul,3,1,2,1,0,1,1,1
Faf du Plessis,Siddarth Kaul,4,1,3,1,0,1,1,1
Faf du Plessis,Siddarth Kaul,5,1,1,1,0,1,1,1
Faf du Plessis,Siddarth Kaul,6,1,1,1,0,1,1,1
Faf du Plessis,Sunil Narine,1,1,1,1,0,1,1,1
Faf du Plessis,Trent Boult,1,1,1,1,0,1,1,1
Faf du Plessis,Trent Boult,2,1,1,1,0,1,1,1
Faf du Plessis,Trent Boult,3,1,1,1,0,1,1,1
Faf du Plessis,Trent Boult,5,1,1,1,0,1,1,1
Faf du Plessis,Trent Boult,6,1,1,1,0,1,1,1
